,Alice_age,Rest_age,out
93,43.85563301149081,19.151624986174852,23.571428571428573
94,29.953253113061002,19.044955936199795,17.857142857142858
95,24.320474145408944,18.86481306024142,17.857142857142858
96,27.758925790704453,19.022737704077258,17.857142857142858
97,17.26258621350109,19.116637765575604,15.0
98,34.49298957413526,19.0445722330451,20.714285714285715
99,22.291238318066107,19.207561869842213,17.857142857142858
100,38.38538572167618,18.948345952894076,20.714285714285715
101,28.278093397405573,19.19743390255315,17.857142857142858
102,42.34339727406268,19.06931694516652,23.571428571428573
103,21.925932287664402,19.108556426687265,17.857142857142858
104,34.79954603344652,19.16628133964839,20.714285714285715
105,39.5249184089536,18.988003309577874,20.714285714285715
106,11.750162818273768,18.980288956983543,15.0
107,17.257006505316184,18.94975204099149,15.0
108,21.63797651143405,19.10917650284541,17.857142857142858
109,35.09291388729382,18.94508775657738,20.714285714285715
110,19.18873858825654,19.128796512682538,15.0
111,28.664047830103677,19.14466385904319,17.857142857142858
112,46.2377753718403,18.95514408788824,23.571428571428573
113,18.0542279499442,19.161122135997694,15.0
114,41.4780053046435,19.08623886847597,23.571428571428573
115,19.75599021968118,19.016809485049627,15.0
116,45.902304673066055,19.027274103150503,23.571428571428573
117,38.979293592648084,19.039430316851615,20.714285714285715
118,25.896081815592012,19.07798185475378,17.857142857142858
119,28.141261414817542,19.11708536786099,17.857142857142858
120,37.057106570516595,19.078889362922883,20.714285714285715
121,13.921642224647947,19.11692231980239,15.0
122,49.47455585705136,19.227609540455642,23.571428571428573
123,25.44348746474068,19.001539970692832,17.857142857142858
124,47.60643302081991,19.18782496998094,23.571428571428573
125,22.504850102431387,19.092192641863377,17.857142857142858
126,31.499708447562416,19.116132645269825,20.714285714285715
127,36.32253223927158,19.032599456813404,20.714285714285715
128,33.05043271438832,19.071099756481072,20.714285714285715
129,28.09373172306657,19.232176239001372,17.857142857142858
130,20.436078739392332,18.913466434983825,17.857142857142858
131,38.60398230098696,18.925741070053522,20.714285714285715
132,39.01781563898924,18.9770052318921,20.714285714285715
133,28.083685326596168,19.16747729133324,17.857142857142858
134,39.23021527817511,18.97026587990675,20.714285714285715
135,15.876881203428447,19.267830706508594,15.0
136,14.115344624167783,18.922579567345785,15.0
137,24.144130007136372,19.059472473679982,17.857142857142858
138,15.08858307417039,19.259209568242454,15.0
139,20.288830663730586,19.16322914536886,17.857142857142858
140,28.653063383571844,19.026074058643538,17.857142857142858
141,22.765212641313536,19.060570552885878,17.857142857142858
142,38.075159357707676,19.262721636575534,20.714285714285715
143,48.32390370198771,19.005901469797795,23.571428571428573
144,39.223014699563414,19.11756392018369,20.714285714285715
145,33.840745326723315,19.07904413376089,20.714285714285715
146,43.92155287657479,19.10989539639472,23.571428571428573
147,45.376892538634145,19.233179372673316,23.571428571428573
148,17.895250398574866,18.985898437896584,15.0
149,19.57013026179942,19.112891852393297,15.0
150,12.931333981414674,18.992967096379633,15.0
151,39.69804688817756,19.08044576504422,20.714285714285715
152,38.57705156801831,19.191633486539153,20.714285714285715
153,35.978830784569325,19.228414516772673,20.714285714285715
154,22.322375012159394,19.140716379773714,17.857142857142858
155,48.542907891663546,19.241574084521325,23.571428571428573
156,21.264107231865164,19.228901039032003,17.857142857142858
157,39.95072044602595,19.224449138383626,20.714285714285715
158,19.4745179892511,19.186698705318435,15.0
159,12.149461755581266,19.21866550050112,15.0
160,44.56022473130778,19.06031345563989,23.571428571428573
161,24.415677261735638,19.015234650718774,17.857142857142858
162,32.33731990373445,19.177067218373487,20.714285714285715
163,26.49246318863204,18.89741040588913,17.857142857142858
164,15.50895402637886,19.122270287504417,15.0
165,28.0785621996306,19.105840175927412,17.857142857142858
166,21.708926730108335,19.272458571006613,17.857142857142858
167,46.85818307172556,19.03162190756373,23.571428571428573
168,12.181906685641358,19.300840696776135,15.0
169,41.07378576509651,18.962855063237004,23.571428571428573
170,32.887802713165335,19.11265556328013,20.714285714285715
171,38.409963825060295,19.080122103819456,20.714285714285715
172,20.298605256438094,19.0070930769734,17.857142857142858
173,23.023757702150284,19.112008132834156,17.857142857142858
174,17.872470769446966,19.107692828203092,15.0
175,29.03210770879387,18.89455415749937,17.857142857142858
176,28.05650417714975,19.007789515371584,17.857142857142858
177,19.642326324353924,18.961198613715894,15.0
178,21.75850414774024,19.03930346646277,17.857142857142858
179,40.56536355081592,19.151897713692648,23.571428571428573
180,46.90859467389428,19.03511794065048,23.571428571428573
181,16.174346163381944,19.187194440710833,15.0
182,37.36903283179555,19.175910404217415,20.714285714285715
183,10.663304867389645,19.052739922129998,15.0
184,40.9627687694279,19.135586167635235,23.571428571428573
185,22.988907596756594,19.049548009066033,17.857142857142858
186,32.35914594158436,19.032904555937208,20.714285714285715
187,40.10401976391334,19.106659633304396,23.571428571428573
188,26.39908579015454,19.213000512240566,17.857142857142858
189,29.53433207481811,18.93157351891959,17.857142857142858
190,15.543048051326007,19.148716330104552,15.0
191,12.949238397158446,19.040433454601406,15.0
192,21.17248843133944,19.016881406399964,17.857142857142858
193,20.58654141443573,19.239434653601652,17.857142857142858
194,34.77311770835456,19.104707387461847,20.714285714285715
195,41.50063391336851,19.168025981985778,23.571428571428573
196,47.590590845399745,19.072691559008423,23.571428571428573
197,25.42622764698303,19.225307884668897,17.857142857142858
198,11.11972124855367,19.296989522348593,15.0
199,12.49616581883124,19.113127100868738,15.0
200,21.641342281298105,19.137454113693785,17.857142857142858
201,32.857084302963386,19.008344597915986,20.714285714285715
202,24.984312039654736,18.995074371913862,17.857142857142858
203,31.411276517778536,19.2064697315705,20.714285714285715
204,47.81659053281145,19.157770495950317,23.571428571428573
205,30.97321710830935,19.16714563925749,20.714285714285715
206,22.05747278685303,19.055390589333577,17.857142857142858
207,13.433545145873648,18.98046228308935,15.0
208,48.764889532498316,19.082642353357294,23.571428571428573
209,20.075596433937022,19.124112475368094,17.857142857142858
210,25.533770661481586,18.99688765282429,17.857142857142858
211,41.87069736142343,19.092775036007243,23.571428571428573
212,24.095031913786915,18.918484062940934,17.857142857142858
213,34.206216317254885,19.057718468014556,20.714285714285715
214,17.919985624941734,18.914679618327558,15.0
215,46.90447335037723,19.14533908302296,23.571428571428573
216,42.80615522842629,19.105515587417592,23.571428571428573
217,14.389714756132825,19.189655065848854,15.0
218,44.950645556953965,18.94538020093184,23.571428571428573
219,37.84078093733621,19.029907702616125,20.714285714285715
220,31.761617085711396,18.96508308537122,20.714285714285715
221,35.791216800709165,19.090850706435237,20.714285714285715
222,16.498215400608707,19.00496865421079,15.0
223,36.131126466860735,19.37322535069964,20.714285714285715
224,17.91284600596971,19.32731254054169,15.0
225,30.59089217921546,19.156377033913575,20.714285714285715
226,16.93066776304191,19.06129469044854,15.0
227,19.9296895495699,18.93772995913309,15.0
228,11.321067670477984,19.11063328793115,15.0
229,44.84271387548916,19.14836806903017,23.571428571428573
230,23.97420043942505,19.03854133371463,17.857142857142858
231,28.072178349191738,18.963660931531226,17.857142857142858
232,47.89647310848448,19.051661434764807,23.571428571428573
233,26.32052015632717,19.075018321485366,17.857142857142858
234,42.06113827713089,19.29681585727428,23.571428571428573
235,11.939725658345463,19.12357396457016,15.0
236,30.882465192619513,18.950687151033872,20.714285714285715
237,12.277637219461264,18.974500834604367,15.0
238,49.88992961773431,18.87675686658699,23.571428571428573
239,40.17802973594535,19.028697102484028,23.571428571428573
240,25.728327847440987,19.048124523291275,17.857142857142858
241,32.42613013712685,19.072308656347477,20.714285714285715
242,37.98019840352677,19.066817838745603,20.714285714285715
243,30.76466438563798,19.360276620976627,20.714285714285715
244,43.94903687267535,19.147475310282797,23.571428571428573
245,29.462691542361142,19.158677249086576,17.857142857142858
246,20.200579227444155,19.067726052308444,17.857142857142858
247,21.656605620416567,19.08444070498092,17.857142857142858
248,35.424730485777246,18.924715268433175,20.714285714285715
249,23.05397336250817,19.05625114358806,17.857142857142858
250,47.424273094735355,19.11340832499285,23.571428571428573
251,41.071250898517576,19.18551920175864,23.571428571428573
252,18.146007772412254,18.952134634893113,15.0
253,23.880640808597022,19.10105908696545,17.857142857142858
254,13.44172837062668,19.25378286136812,15.0
255,45.8535241934634,19.06367609170814,23.571428571428573
256,33.70878350853483,19.134072476848164,20.714285714285715
257,41.08080405689223,19.05283646523397,23.571428571428573
258,47.15672991022136,19.035456115591206,23.571428571428573
259,33.7279082524104,19.171229085845315,20.714285714285715
260,28.82047777895561,19.047532227063613,17.857142857142858
261,19.42280979453497,19.098291214911896,15.0
262,41.54878137022098,19.095023043655555,23.571428571428573
263,38.614540842456336,19.113953965124175,20.714285714285715
264,40.7909685209346,19.115216115329975,23.571428571428573
265,31.75118205648845,19.058576816226097,20.714285714285715
266,15.344478071229117,18.94138059336406,15.0
267,19.77364026606637,19.10145547765471,15.0
268,20.600895602035397,19.163587352016037,17.857142857142858
269,29.997048366615523,19.039714189999163,17.857142857142858
270,36.81540455298773,19.174807014735983,20.714285714285715
271,20.3929141845975,18.91822866886359,17.857142857142858
272,11.971560789458628,19.059794432275954,15.0
273,37.02495159442739,19.05310434250678,20.714285714285715
274,41.50284390088885,19.06878470191072,23.571428571428573
275,47.419008307669294,18.99886037765963,23.571428571428573
276,18.270067394648798,19.047101722583193,15.0
277,24.704025498509328,19.108610877315336,17.857142857142858
278,39.863778391772136,19.061675141061198,20.714285714285715
279,41.27099510118842,19.14449552144394,23.571428571428573
280,40.15588640087135,19.131907025591715,23.571428571428573
281,12.544126511528466,19.185240068819866,15.0
282,49.03109923295017,18.9765248185535,23.571428571428573
283,41.22250830400314,18.988432929048937,23.571428571428573
284,24.972791906305414,18.929798231506126,17.857142857142858
285,14.922308753667938,19.181772058816488,15.0
286,21.044486909875758,19.219030188425624,17.857142857142858
287,33.067868545379696,18.88573171288355,20.714285714285715
288,49.58826276826682,18.928606775790072,23.571428571428573
289,29.74004884573413,18.998550798096097,17.857142857142858
290,10.533203076843002,18.993376917445268,15.0
291,22.836771993080525,19.084251781294803,17.857142857142858
292,36.060559385825016,19.185402269478455,20.714285714285715
293,28.937582288788434,19.045210840921623,17.857142857142858
294,36.111640860511656,19.08997605670614,20.714285714285715
295,11.774723578241124,19.15550808095567,15.0
296,10.816326612811583,19.000013571390085,15.0
297,10.065175256469558,18.921765055703656,15.0
298,22.154532562750404,19.17166063551591,17.857142857142858
299,27.309032464846688,18.86663316437532,17.857142857142858
300,49.50694751206062,19.01916277899177,23.571428571428573
301,47.58228204060273,19.279830255581313,23.571428571428573
302,43.52598967386856,19.138322989354585,23.571428571428573
303,23.20115527787133,19.067457171130663,17.857142857142858
304,39.83456540187771,19.203880737362592,20.714285714285715
305,41.10636896895524,19.055581071984292,23.571428571428573
306,16.22867030095941,19.094547352356393,15.0
307,11.499709780045105,19.110980200277908,15.0
308,49.678061684124074,18.95890016673767,23.571428571428573
309,20.483817952270513,19.034949873279537,17.857142857142858
310,25.523610121875663,19.09003074524319,17.857142857142858
311,39.60843366302278,18.967268958144754,20.714285714285715
312,26.98542536751288,19.20882883256762,17.857142857142858
313,26.405076835852658,18.894550635491896,17.857142857142858
314,49.84855878224699,19.116926534932496,23.571428571428573
315,15.793223387355724,19.002231998642902,15.0
316,14.920120447887356,19.108087975350397,15.0
317,25.86928414304594,19.151280059766382,17.857142857142858
318,31.016593176723866,18.98924760293794,20.714285714285715
319,43.62814163927804,19.18917803691434,23.571428571428573
320,36.50158582978883,19.157343067523744,20.714285714285715
321,10.389219323791806,19.01928795068,15.0
322,43.2211204438375,19.31078290006055,23.571428571428573
323,18.804417360772618,19.34820817471044,15.0
324,36.91271284014534,19.1966882890985,20.714285714285715
325,13.86894740813796,19.10390015214201,15.0
326,30.98248467279729,19.06348651171581,20.714285714285715
327,16.008587811158684,18.979927363938533,15.0
328,17.409586424347154,18.99028259313453,15.0
329,19.36606926284398,19.308830040668806,15.0
330,30.475532320290743,19.282620732169125,20.714285714285715
331,12.583255810497803,19.14154757181568,15.0
332,19.94957436680709,19.34454553019451,15.0
333,39.792940372389474,19.12101486141094,20.714285714285715
334,39.50278707425657,19.021039111888832,20.714285714285715
335,17.47676550444018,18.996663337486392,15.0
336,16.55397758340252,19.011704457596466,15.0
337,25.47143546497216,19.09346761514827,17.857142857142858
338,43.95542401129291,18.945122228136867,23.571428571428573
339,43.089387960085446,19.16001963487848,23.571428571428573
340,32.12858144714408,19.092145835280725,20.714285714285715
341,18.42751880844796,18.956162204648045,15.0
342,19.966483777246534,19.00290166352595,15.0
343,15.605269773746304,19.12171834933636,15.0
344,11.012000596728036,18.935174598108713,15.0
345,29.35460460951573,19.123894298181597,17.857142857142858
346,26.143696871597403,18.972425993220522,17.857142857142858
347,48.12471044219061,19.170350906523968,23.571428571428573
348,40.99657065717733,19.032605314723035,23.571428571428573
349,17.07277533197218,19.02414668721732,15.0
350,43.42050889088824,19.143442459132906,23.571428571428573
351,48.509056775875926,19.002460396128814,23.571428571428573
352,12.049769744196102,19.109690695656695,15.0
353,29.60598591906026,19.084629625734145,17.857142857142858
354,32.03384463548523,19.211453877065903,20.714285714285715
355,34.11304469852584,19.215992170056136,20.714285714285715
356,42.22788046849451,18.993043430641926,23.571428571428573
357,40.31416013950637,19.04462615746801,23.571428571428573
358,42.04942474733628,19.008337102843463,23.571428571428573
359,28.477813681998,19.339055838051188,17.857142857142858
360,11.428814467159615,18.920787497506478,15.0
361,23.991481821706437,19.146301620841253,17.857142857142858
362,46.19026041856742,19.162340510778698,23.571428571428573
363,49.52135310642894,19.11534747374704,23.571428571428573
364,41.27028832963817,19.143910831019834,23.571428571428573
365,32.22392800789211,19.203867499430622,20.714285714285715
366,31.230222787801285,19.163723208265917,20.714285714285715
367,12.028648804528622,18.914870479946188,15.0
368,23.825614588498702,18.92045309521752,17.857142857142858
369,34.221169182882775,19.146944821907905,20.714285714285715
370,24.504552677225554,19.1578117470036,17.857142857142858
371,36.36102081621003,19.002697315303944,20.714285714285715
372,18.90378637122143,19.14004443837588,15.0
373,11.532837522286421,18.954580664232417,15.0
374,21.38727821559954,19.061617238172406,17.857142857142858
375,13.129728367572397,19.313227130345254,15.0
376,25.80695540761887,19.131435485230693,17.857142857142858
377,40.14840236959644,19.204851444153114,23.571428571428573
378,28.506164996609908,18.93101096850422,17.857142857142858
379,13.883493001590118,19.13713515872384,15.0
380,48.65593182515561,19.108335025051648,23.571428571428573
381,47.976558757581344,19.07588368996501,23.571428571428573
382,43.68500452317212,19.314106714990515,23.571428571428573
383,23.627100788151097,19.018914189597357,17.857142857142858
384,44.057911074550354,18.8584629639277,23.571428571428573
385,27.78073374437474,19.263806871523617,17.857142857142858
386,17.01568991171445,18.89521858204846,15.0
387,33.068922887820186,19.07482829678392,20.714285714285715
388,26.766193372151612,19.09239321817962,17.857142857142858
389,42.300531581711034,19.062752479907818,23.571428571428573
390,15.94583075482253,19.11093040038285,15.0
391,27.88090022491732,18.945157405342986,17.857142857142858
392,49.35499700648041,18.989761404591867,23.571428571428573
393,26.023805088386872,19.084325641512287,17.857142857142858
394,27.889139857040043,19.039974481495317,17.857142857142858
395,45.052410660227075,19.11012402394626,23.571428571428573
396,24.067356410426175,19.26850075969307,17.857142857142858
397,19.201088565281836,18.93919018851349,15.0
398,25.95495615280867,19.11770318009951,17.857142857142858
399,45.92522032608598,18.967989967436832,23.571428571428573
400,25.214498586950377,19.09480407709347,17.857142857142858
401,41.92798678150701,19.124815785152077,23.571428571428573
402,23.583686232856,19.03790885030761,17.857142857142858
403,44.13785574988558,19.03296459733366,23.571428571428573
404,24.151179638660906,19.155107893890523,17.857142857142858
405,26.358488610761324,19.082163184453776,17.857142857142858
406,13.684886474453396,19.06594272760195,15.0
407,43.06253672701037,19.032798377560727,23.571428571428573
408,10.487916420443595,19.034329405412418,15.0
409,41.6037107524895,19.071851045976636,23.571428571428573
410,39.53679566316276,19.131022991265436,20.714285714285715
411,18.823403557850256,19.191017346501024,15.0
412,36.71055754795826,19.258904617485033,20.714285714285715
413,40.36732552116881,19.034492683891447,23.571428571428573
414,41.48610641633255,19.079560429046957,23.571428571428573
415,11.04094808912981,19.265494184978046,15.0
416,10.774180458022826,18.91057744665597,15.0
417,28.7881518360393,19.129176821565302,17.857142857142858
418,47.551793614963024,19.06328811232048,23.571428571428573
419,47.03324270479491,18.971027761723597,23.571428571428573
420,42.89871678336632,18.957772178899116,23.571428571428573
421,43.67634042315716,19.013590998393177,23.571428571428573
422,32.14524499530043,19.148926128619944,20.714285714285715
423,37.76600501879005,19.153146876014063,20.714285714285715
424,44.09701011564454,19.100506927672694,23.571428571428573
425,43.602106693419586,19.197967713724143,23.571428571428573
426,17.284420130374695,19.09448770573054,15.0
427,17.42684488446563,19.04109955806371,15.0
428,29.505659255920655,19.143081789607695,17.857142857142858
429,43.70688518603954,19.11853694199175,23.571428571428573
430,31.234024656310808,19.073863048560764,20.714285714285715
431,43.03731717581075,19.20815941443982,23.571428571428573
432,16.188350949775195,19.146740746397583,15.0
433,11.005212776534737,19.018768238200476,15.0
434,37.77824222053314,19.004950134769725,20.714285714285715
435,40.207547066401766,18.88937357819741,23.571428571428573
436,25.304881416590494,19.22791246660898,17.857142857142858
437,17.605824918310617,18.95944011010305,15.0
438,36.33046366247714,19.0374154091261,20.714285714285715
439,42.969833449867984,19.17391204941171,23.571428571428573
440,20.611332626724348,19.162352100579884,17.857142857142858
441,41.322251414629854,19.100209557533297,23.571428571428573
442,18.529359265015945,18.854639737312468,15.0
443,19.096317681711533,18.926083072053686,15.0
444,22.15092317946155,19.185151549085255,17.857142857142858
445,49.11548585292574,19.027539844941494,23.571428571428573
446,37.072176216351224,19.351631392064718,20.714285714285715
447,36.30069355659522,18.989626404979408,20.714285714285715
448,30.06542432791887,19.029895636202646,20.714285714285715
449,13.77090909068228,19.02607800924995,15.0
450,40.40462774039062,19.180519036920096,23.571428571428573
451,12.812921633575893,19.01790640106237,15.0
452,48.73933651740196,19.14023330925586,23.571428571428573
453,35.82191668818611,19.083212320332386,20.714285714285715
454,41.01233410295127,19.12933416822119,23.571428571428573
455,47.04813502141077,18.943269836409335,23.571428571428573
456,19.159573386593365,19.042973448044005,15.0
457,41.12153549532531,19.11380566452126,23.571428571428573
458,47.00603559049206,19.11297838760227,23.571428571428573
459,39.1268108584709,18.973642079672512,20.714285714285715
460,24.814641853089164,19.22895249223836,17.857142857142858
461,37.91636516950498,18.980924681072025,20.714285714285715
462,33.169035736134525,18.890046038778618,20.714285714285715
463,47.07855282215466,18.985686604804155,23.571428571428573
464,20.921594032110068,19.01848892445935,17.857142857142858
465,40.67015647131794,19.200770218851613,23.571428571428573
466,10.667361723308279,19.101334005745656,15.0
467,48.38026666963606,19.086400919201424,23.571428571428573
468,18.790705221207922,19.232267206281445,15.0
469,15.045831154821027,19.326016354030646,15.0
470,23.680688516089162,19.15863363285606,17.857142857142858
471,22.641898171737832,19.09563943838324,17.857142857142858
472,16.212183702534087,18.911065847264464,15.0
473,32.67450000883084,18.98203008264488,20.714285714285715
474,37.272522084826875,19.058486559705294,20.714285714285715
475,42.22199774156205,19.127947424599668,23.571428571428573
476,42.27280857453515,19.08066908779907,23.571428571428573
477,29.610102309617922,18.951447869223518,17.857142857142858
478,29.984737683260615,19.104802537910512,17.857142857142858
479,44.07916093698429,19.099969560526986,23.571428571428573
480,46.49093027477373,19.174976339849284,23.571428571428573
481,20.585545973078435,19.059413792838573,17.857142857142858
482,31.96544688206782,19.279407354143558,20.714285714285715
483,36.60508972847205,19.010321284708482,20.714285714285715
484,45.762255102848336,19.28931993513607,23.571428571428573
485,45.06951882805632,19.09861127511922,23.571428571428573
486,33.779501631222985,19.357301830859935,20.714285714285715
487,11.889579702746538,19.200642976608904,15.0
488,42.176418258180924,19.034897647356953,23.571428571428573
489,13.2687244508694,19.065867730925298,15.0
490,25.64107315058578,19.14969304698968,17.857142857142858
491,29.514812156856127,18.91066218679951,17.857142857142858
492,27.887922681398564,19.133244717040544,17.857142857142858
493,42.383049432884036,19.050755395795072,23.571428571428573
494,23.123143472071114,19.09253160197479,17.857142857142858
495,47.079043417126194,18.96682977626888,23.571428571428573
496,33.62739221562582,19.23924696784722,20.714285714285715
497,30.696384140647393,19.085322546952305,20.714285714285715
498,41.94921675699499,19.222901502593867,23.571428571428573
499,12.622271254417207,19.234508094534217,15.0
500,40.887373736809806,19.179402522107377,23.571428571428573
501,25.455068828612436,19.098948266015938,17.857142857142858
502,44.28330726010697,19.072373023612464,23.571428571428573
503,29.496163373901737,18.830203338865147,17.857142857142858
504,22.478875317905647,19.156570440853027,17.857142857142858
505,26.90800311015421,18.939437799127838,17.857142857142858
506,25.88240322617051,19.0624716728289,17.857142857142858
507,32.37044206445924,19.317836908365173,20.714285714285715
508,36.89496876649627,18.995052766192842,20.714285714285715
509,19.559191390645893,19.115730607149708,15.0
510,49.52659402792004,19.177296502951915,23.571428571428573
511,48.81170212466679,19.064471106997892,23.571428571428573
512,49.4630997274743,19.069670266531034,23.571428571428573
513,45.87746000120042,19.1123354763338,23.571428571428573
514,37.80973264778757,19.122948619689385,20.714285714285715
515,39.62644195397512,19.138377667645372,20.714285714285715
516,48.15563217304583,19.282067691612053,23.571428571428573
517,45.978297112008576,19.22387378881515,23.571428571428573
518,42.88234502775432,19.142645260097055,23.571428571428573
519,42.61056455885004,19.137818747628522,23.571428571428573
520,42.72286716074693,19.094350966458457,23.571428571428573
521,18.314872699618107,18.956775756313593,15.0
522,23.537801398744655,18.998158646959364,17.857142857142858
523,24.630262837574314,19.074677698035398,17.857142857142858
524,47.350232146590294,19.0560990431047,23.571428571428573
525,41.493976576186434,19.222261275600367,23.571428571428573
526,15.658751418319916,19.15209268012814,15.0
527,37.593496984290944,19.01188597396734,20.714285714285715
528,28.097964098667042,19.224526133305652,17.857142857142858
529,21.459563511666193,19.064541339153255,17.857142857142858
530,17.584450298641684,19.161267209692234,15.0
531,23.569057880665213,19.09848154822117,17.857142857142858
532,33.98817718675295,19.218412751936675,20.714285714285715
533,46.840629534711915,19.163250580388066,23.571428571428573
534,40.07977496697232,19.038972639210957,23.571428571428573
535,40.71013252899212,19.034680212691992,23.571428571428573
536,41.114664534939664,18.97046149262966,23.571428571428573
537,36.94703822952984,19.122795270519322,20.714285714285715
538,28.304396174481422,19.05508231244737,17.857142857142858
539,38.788731053457894,19.17766602017931,20.714285714285715
540,44.52242252507306,18.918111503602642,23.571428571428573
541,31.076875382780038,18.999890019843335,20.714285714285715
542,28.487262815092972,19.027931743255518,17.857142857142858
543,36.24056152400132,19.011170623268743,20.714285714285715
544,23.970495021432242,18.967310923200486,17.857142857142858
545,29.15707848401228,18.956050218582284,17.857142857142858
546,44.16128909358151,19.09909048809148,23.571428571428573
547,27.91085424138759,19.289625802540993,17.857142857142858
548,41.82864153670528,19.114475967733874,23.571428571428573
549,40.5814313681941,19.187810651685492,23.571428571428573
550,43.11511419336958,19.0423359866651,23.571428571428573
551,12.331008972714756,19.152601088852812,15.0
552,13.90676158324926,19.059120978340623,15.0
553,33.42336143745505,19.158178158609918,20.714285714285715
554,36.68428027236661,19.19474298323755,20.714285714285715
555,39.762483748456035,18.904007790345783,20.714285714285715
556,36.233582912072805,19.070501798071337,20.714285714285715
